Date,Open,High,Low,Close,Adj Close,Volume,Brand Abbreviation,pct_change,Brand Name
2020-01-06,73.45,78.17,73.19,77.58,76.01,670091600,AAPL,4.330285099515874,Apple
2020-01-13,77.91,79.68,77.39,79.68,78.06,652055600,AAPL,2.706883217324063,Apple
2020-01-20,79.3,80.83,78.91,79.58,77.96,463685200,AAPL,-0.12550200803214118,Apple
2020-01-27,77.51,81.96,76.22,77.38,75.81,866734800,AAPL,-2.764513696908777,Apple
2020-02-03,76.07,81.31,75.56,80.01,78.38,652341200,AAPL,3.398811062290008,Apple
2020-02-10,78.54,81.81,78.46,81.24,79.78,492263600,AAPL,1.5373078365204185,Apple
2020-02-17,78.84,81.16,77.62,78.26,76.85,476635200,AAPL,-3.668143771541099,Apple
2020-02-24,74.32,76.04,64.09,68.34,67.11,1398039200,AAPL,-12.675696396626634,Apple
2020-03-02,70.57,76.0,69.43,72.26,70.96,1293800800,AAPL,5.736025753585028,Apple
2020-03-09,65.94,71.61,62.0,69.49,68.24,1616839600,AAPL,-3.833379463050113,Apple
2020-03-16,60.49,64.77,57.0,57.31,56.28,1620263600,AAPL,-17.527701827601085,Apple
2020-03-23,57.02,64.67,53.15,61.94,60.82,1384190000,AAPL,8.078869307276214,Apple
2020-03-30,62.69,65.62,59.22,60.35,59.27,837010800,AAPL,-2.5670003228931204,Apple
2020-04-06,62.72,67.93,62.35,67.0,65.79,735437600,AAPL,11.019055509527753,Apple
2020-04-13,67.08,72.06,66.46,70.7,69.43,829547200,AAPL,5.5223880597014885,Apple
2020-04-20,69.49,70.75,66.36,70.74,69.47,678844800,AAPL,0.05657708628004077,Apple
2020-04-27,70.45,74.75,69.55,72.27,70.97,790054000,AAPL,2.1628498727735312,Apple
2020-05-04,72.29,77.59,71.58,77.53,76.14,672706400,AAPL,7.2782620727826375,Apple
2020-05-11,77.03,79.92,75.05,76.93,75.75,834147600,AAPL,-0.7738939765252084,Apple
2020-05-18,78.29,80.22,77.58,79.72,78.5,532904800,AAPL,3.6266735993760513,Apple
2020-05-25,80.88,81.06,78.27,79.49,78.27,525560400,AAPL,-0.2885097842448614,Apple
2020-06-01,79.44,82.94,79.3,82.88,81.6,497736000,AAPL,4.264687382060628,Apple
2020-06-08,82.56,88.69,81.83,84.7,83.4,811826800,AAPL,2.195945945945965,Apple
2020-06-15,83.31,89.14,83.14,87.43,86.09,779940400,AAPL,3.2231404958677823,Apple
2020-06-22,87.83,93.1,87.79,88.41,87.05,883003200,AAPL,1.1208967173738982,Apple
2020-06-29,88.31,92.62,87.82,91.03,89.63,495648000,AAPL,2.9634656713041663,Apple
2020-07-06,92.5,96.32,92.47,95.92,94.45,564072000,AAPL,5.3718554322750744,Apple
2020-07-13,97.26,99.96,93.88,96.33,94.85,718600800,AAPL,0.4274395329441072,Apple
2020-07-20,96.42,99.25,89.14,92.61,91.19,665196000,AAPL,-3.8617253192151924,Apple
2020-07-27,93.71,106.42,93.25,106.26,104.63,847635600,AAPL,14.739229024943313,Apple
2020-08-03,108.2,114.41,107.89,111.11,109.41,1003474000,AAPL,4.564276303406722,Apple
2020-08-10,112.6,116.04,109.11,114.91,113.35,941551200,AAPL,3.4200342003420037,Apple
2020-08-17,116.06,124.87,113.96,124.37,122.68,835695200,AAPL,8.232529805935096,Apple
2020-08-24,128.7,128.79,123.05,124.81,123.11,1063638000,AAPL,0.35378306665594383,Apple
2020-08-31,127.58,137.98,110.89,120.96,119.32,1167976600,AAPL,-3.084688726864837,Apple
2020-09-07,113.95,120.5,110.0,112.0,110.48,771441800,AAPL,-7.4074074074074066,Apple
2020-09-14,114.72,118.83,106.09,106.84,105.39,944587000,AAPL,-4.607142857142854,Apple
2020-09-21,104.54,112.86,103.1,112.28,110.76,847212600,AAPL,5.091725945338821,Apple
2020-09-28,115.01,117.72,112.22,113.02,111.49,640562200,AAPL,0.6590666191663708,Apple
2020-10-05,113.91,117.0,112.25,116.97,115.38,548575100,AAPL,3.494956644841629,Apple
2020-10-12,120.06,125.39,118.15,119.02,117.41,881222300,AAPL,1.7525861331965542,Apple
2020-10-19,119.96,120.42,114.28,115.04,113.48,519569600,AAPL,-3.3439758023861454,Apple
2020-10-26,114.01,117.28,107.72,108.86,107.38,684467100,AAPL,-5.3720445062587,Apple
2020-11-02,109.11,119.62,107.32,118.69,117.08,609571800,AAPL,9.029946720558524,Apple
2020-11-09,120.5,121.99,114.13,119.26,117.85,589577900,AAPL,0.4802426489173506,Apple
2020-11-16,118.92,120.99,116.81,117.34,115.95,389493400,AAPL,-1.6099278886466561,Apple
2020-11-23,117.18,117.62,112.59,116.59,115.21,365024000,AAPL,-0.6391682290778911,Apple
2020-11-30,116.97,123.78,116.81,122.25,120.8,543370600,AAPL,4.854618749463935,Apple
2020-12-07,122.31,125.95,120.15,122.41,120.96,452278700,AAPL,0.1308793456032742,Apple
2020-12-14,122.6,129.58,121.54,126.66,125.16,621538100,AAPL,3.471938567110522,Apple
2020-12-21,125.02,134.41,123.45,131.97,130.4,433310200,AAPL,4.1923259118900935,Apple
2020-12-28,133.99,138.79,131.72,132.69,131.12,441102200,AAPL,0.5455785405773961,Apple
2021-01-04,133.52,133.61,126.38,132.05,130.48,610791200,AAPL,-0.4823272288793312,Apple
2021-01-11,129.19,131.45,126.86,127.14,125.63,482792700,AAPL,-3.718288527073088,Apple
2021-01-18,127.78,139.85,126.94,139.07,137.42,429687100,AAPL,9.383356929369203,Apple
2021-01-25,143.07,145.09,130.21,131.96,130.39,716991000,AAPL,-5.112533256633345,Apple
2021-02-01,133.75,137.42,130.93,136.76,135.14,439303000,AAPL,3.637465898757175,Apple
2021-02-08,136.03,137.88,133.69,135.37,133.96,345543100,AAPL,-1.016379058204142,Apple
2021-02-15,135.49,136.01,127.41,129.87,128.52,363020300,AAPL,-4.062938612691147,Apple
2021-02-22,128.01,129.72,118.39,121.26,120.0,685989200,AAPL,-6.629706629706633,Apple
2021-03-01,123.75,128.72,117.57,121.42,120.16,663456700,AAPL,0.13194788058716878,Apple
2021-03-08,120.93,123.21,116.21,121.03,119.77,586977300,AAPL,-0.3211991434689532,Apple
2021-03-15,121.41,127.22,119.68,119.99,118.74,626343500,AAPL,-0.8592910848549962,Apple
2021-03-22,120.33,124.24,118.92,121.21,119.95,488825800,AAPL,1.0167513959496555,Apple
2019-07-01,3.5,3.55,3.48,3.52,3.13,105300,HNNMY,,HM
2019-07-08,3.54,3.58,3.51,3.57,3.17,337900,HNNMY,1.4204545454545414,HM
2019-07-15,3.57,3.58,3.51,3.54,3.14,80900,HNNMY,-0.8403361344537785,HM
2019-07-22,3.56,3.56,3.5,3.53,3.14,131300,HNNMY,-0.28248587570621764,HM
2019-07-29,3.54,3.56,3.39,3.42,3.04,289500,HNNMY,-3.116147308781869,HM
2019-08-05,3.34,3.55,3.32,3.53,3.14,151100,HNNMY,3.2163742690058506,HM
2019-08-12,3.49,3.57,3.35,3.44,3.06,92900,HNNMY,-2.5495750708215303,HM
2019-08-19,3.54,3.68,3.54,3.67,3.26,152200,HNNMY,6.686046511627897,HM
2019-08-26,3.67,3.84,3.65,3.76,3.34,426200,HNNMY,2.452316076294281,HM
2019-09-02,3.69,3.93,3.69,3.91,3.47,446900,HNNMY,3.9893617021276695,HM
2019-09-09,3.88,3.96,3.83,3.92,3.48,349500,HNNMY,0.2557544757033181,HM
2019-09-16,3.74,3.86,3.74,3.82,3.39,47100,HNNMY,-2.5510204081632626,HM
2019-09-23,3.75,3.89,3.75,3.85,3.42,412300,HNNMY,0.7853403141361293,HM
2019-09-30,3.85,3.9,3.66,3.88,3.45,272300,HNNMY,0.7792207792207684,HM
2019-10-07,4.0,4.08,3.95,4.03,3.58,90400,HNNMY,3.8659793814433074,HM
2019-10-14,4.08,4.25,4.08,4.25,3.78,187700,HNNMY,5.459057071960283,HM
2019-10-21,4.22,4.27,4.17,4.2,3.73,278200,HNNMY,-1.17647058823529,HM
2019-10-28,4.21,4.23,4.11,4.14,3.68,427600,HNNMY,-1.4285714285714457,HM
2019-11-04,4.16,4.17,3.84,3.88,3.45,105100,HNNMY,-6.28019323671497,HM
2019-11-11,3.8,3.85,3.75,3.79,3.45,204800,HNNMY,-2.319587628865971,HM
2019-11-18,3.78,3.81,3.65,3.74,3.41,155500,HNNMY,-1.319261213720313,HM
2019-11-25,3.78,3.85,3.76,3.81,3.47,147700,HNNMY,1.8716577540106805,HM
2019-12-02,3.83,4.0,3.77,3.99,3.63,596700,HNNMY,4.7244094488189115,HM
2019-12-09,4.03,4.06,3.96,4.02,3.66,243400,HNNMY,0.7518796992481036,HM
2019-12-16,4.07,4.1,4.01,4.05,3.69,285700,HNNMY,0.7462686567164312,HM
2019-12-23,4.01,4.09,3.98,4.08,3.72,122500,HNNMY,0.7407407407407529,HM
2019-12-30,4.06,4.08,3.96,4.0,3.64,113000,HNNMY,-1.9607843137254943,HM
2020-01-06,4.01,4.04,3.83,3.84,3.5,129200,HNNMY,-4.0000000000000036,HM
2020-01-13,3.85,3.88,3.81,3.84,3.5,81300,HNNMY,0.0,HM
2020-01-20,3.83,3.92,3.83,3.88,3.53,445700,HNNMY,1.041666666666674,HM
2020-01-27,3.79,4.36,3.77,4.35,3.96,186400,HNNMY,12.113402061855671,HM
2020-02-03,4.26,4.33,4.17,4.17,3.8,144300,HNNMY,-4.137931034482756,HM
2020-02-10,4.16,4.19,4.09,4.16,3.79,292900,HNNMY,-0.23980815347721673,HM
2020-02-17,4.1,4.16,4.07,4.15,3.78,109200,HNNMY,-0.24038461538461453,HM
2020-02-24,3.84,3.88,3.48,3.55,3.23,398200,HNNMY,-14.457831325301218,HM
2020-03-02,3.59,3.76,3.45,3.5,3.19,506300,HNNMY,-1.4084507042253502,HM
2020-03-09,3.22,3.42,2.56,2.86,2.6,742100,HNNMY,-18.285714285714295,HM
2020-03-16,2.33,2.48,1.88,2.1,1.91,780000,HNNMY,-26.573426573426563,HM
2020-03-23,2.05,2.66,2.03,2.44,2.22,1025500,HNNMY,16.190476190476176,HM
2020-03-30,2.35,2.54,2.16,2.2,2.0,2095300,HNNMY,-9.83606557377048,HM
2020-04-06,2.39,2.79,2.38,2.76,2.51,1340900,HNNMY,25.45454545454544,HM
2020-04-13,2.79,2.81,2.48,2.67,2.43,927600,HNNMY,-3.2608695652173836,HM
2020-04-20,2.62,2.67,2.43,2.46,2.24,667700,HNNMY,-7.86516853932584,HM
2020-04-27,2.5,2.82,2.5,2.66,2.42,698700,HNNMY,8.130081300813007,HM
2020-05-04,2.55,2.67,2.5,2.67,2.43,405300,HNNMY,0.3759398496240518,HM
2020-05-11,2.59,2.72,2.33,2.38,2.17,403400,HNNMY,-10.861423220973787,HM
2020-05-18,2.53,2.69,2.52,2.63,2.39,1082700,HNNMY,10.504201680672276,HM
2020-05-25,2.73,3.03,2.71,2.95,2.69,713900,HNNMY,12.167300380228152,HM
2020-06-01,3.04,3.62,3.04,3.59,3.27,865200,HNNMY,21.69491525423728,HM
2020-06-08,3.57,3.58,2.99,3.05,2.78,188300,HNNMY,-15.04178272980502,HM
2020-06-15,2.97,3.16,2.97,2.98,2.71,197400,HNNMY,-2.2950819672131084,HM
2020-06-22,2.96,3.09,2.87,2.87,2.61,134800,HNNMY,-3.691275167785235,HM
2020-06-29,2.86,3.01,2.77,2.96,2.7,1074000,HNNMY,3.1358885017421567,HM
2020-07-06,3.03,3.04,2.9,2.94,2.68,456100,HNNMY,-0.6756756756756799,HM
2020-07-13,2.97,3.03,2.92,2.95,2.69,166100,HNNMY,0.3401360544217802,HM
2020-07-20,2.92,3.03,2.92,2.98,2.71,246800,HNNMY,1.0169491525423568,HM
2020-07-27,3.05,3.15,2.98,3.04,2.77,373000,HNNMY,2.0134228187919545,HM
2020-08-03,3.05,3.22,3.03,3.11,2.83,188300,HNNMY,2.3026315789473673,HM
2020-08-10,3.23,3.41,3.22,3.26,2.97,211300,HNNMY,4.8231511254019255,HM
2020-08-17,3.28,3.28,3.08,3.11,2.83,312300,HNNMY,-4.601226993865026,HM
2020-08-24,3.15,3.25,3.14,3.21,2.92,164500,HNNMY,3.2154340836012985,HM
2020-08-31,3.2,3.2,3.04,3.15,2.87,231500,HNNMY,-1.869158878504673,HM
2020-09-07,3.19,3.26,3.16,3.19,2.9,288100,HNNMY,1.2698412698412653,HM
2020-09-14,3.17,3.64,3.17,3.55,3.23,370300,HNNMY,11.285266457680244,HM
2020-09-21,3.39,3.39,3.14,3.21,2.92,235900,HNNMY,-9.577464788732392,HM
2020-09-28,3.28,3.65,3.28,3.58,3.26,882200,HNNMY,11.52647975077883,HM
2020-10-05,3.58,3.66,3.55,3.61,3.29,268600,HNNMY,0.8379888268156277,HM
2020-10-12,3.6,3.6,3.39,3.45,3.14,212500,HNNMY,-4.432132963988911,HM
2020-10-19,3.48,3.59,3.46,3.57,3.25,187400,HNNMY,3.4782608695651973,HM
2020-10-26,3.51,3.51,3.12,3.2,2.91,770800,HNNMY,-10.364145658263302,HM
2020-11-02,3.17,3.54,3.14,3.54,3.22,186900,HNNMY,10.624999999999996,HM
2020-11-09,4.04,4.06,3.79,3.84,3.5,198400,HNNMY,8.47457627118644,HM
2020-11-16,3.9,4.03,3.87,4.01,3.65,197900,HNNMY,4.427083333333326,HM
2020-11-23,4.05,4.36,4.02,4.23,3.85,178700,HNNMY,5.4862842892768215,HM
2020-11-30,4.22,4.41,4.17,4.41,4.02,307700,HNNMY,4.255319148936154,HM
2020-12-07,4.42,4.45,4.22,4.25,3.87,346100,HNNMY,-3.6281179138322073,HM
2020-12-14,4.3,4.32,4.13,4.15,3.78,424000,HNNMY,-2.35294117647058,HM
2020-12-21,4.0,4.14,4.0,4.14,3.77,65400,HNNMY,-0.2409638554217053,HM
2020-12-28,4.08,4.25,4.07,4.09,3.72,89100,HNNMY,-1.207729468599028,HM
2021-01-04,4.1,4.3,4.06,4.3,3.92,286000,HNNMY,5.134474327628369,HM
2021-01-11,4.16,4.31,4.15,4.24,3.86,173800,HNNMY,-1.3953488372092981,HM
2021-01-18,4.36,4.42,4.33,4.37,3.98,89800,HNNMY,3.0660377358490587,HM
2021-01-25,4.22,4.5,4.18,4.23,3.85,167100,HNNMY,-3.203661327231111,HM
2021-02-01,4.2,4.34,4.13,4.34,3.95,118900,HNNMY,2.6004728132387633,HM
2021-02-08,4.33,4.33,4.2,4.26,3.88,271700,HNNMY,-1.8433179723502335,HM
2021-02-15,4.41,4.53,4.36,4.5,4.1,154200,HNNMY,5.633802816901423,HM
2021-02-22,4.53,4.85,4.52,4.7,4.28,219400,HNNMY,4.444444444444451,HM
2021-03-01,4.75,4.84,4.7,4.77,4.34,105200,HNNMY,1.4893617021276562,HM
2021-03-08,4.79,5.17,4.79,5.17,4.71,334200,HNNMY,8.385744234800852,HM
2021-03-15,5.12,5.22,4.93,4.94,4.5,197500,HNNMY,-4.448742746615075,HM
2021-03-22,4.97,4.97,4.55,4.71,4.29,213600,HNNMY,-4.655870445344135,HM
2019-07-01,51.07,52.33,50.78,52.11,46.75,39715600,KO,,Coca-Cola
2019-07-08,52.2,52.33,51.43,52.12,46.76,45424800,KO,0.01919017463059003,Coca-Cola
2019-07-15,52.28,52.47,51.37,51.39,46.1,43540100,KO,-1.400613967766684,Coca-Cola
2019-07-22,51.52,54.82,51.13,54.17,48.6,91728900,KO,5.409612765129412,Coca-Cola
2019-07-29,54.17,54.3,51.91,52.33,46.95,69906000,KO,-3.396714048366256,Coca-Cola
2019-08-05,52.39,53.9,51.4,53.42,47.92,77886500,KO,2.082935218803761,Coca-Cola
2019-08-12,53.28,54.49,52.87,54.41,48.81,58940600,KO,1.8532384874578645,Coca-Cola
2019-08-19,54.44,54.78,53.39,53.74,48.21,51627700,KO,-1.2313912883661016,Coca-Cola
2019-08-26,54.0,55.34,53.73,55.04,49.38,50819800,KO,2.4190547078526192,Coca-Cola
2019-09-02,54.98,55.92,54.76,55.23,49.55,46480000,KO,0.34520348837208115,Coca-Cola
2019-09-09,55.03,55.31,53.85,54.26,48.68,56437500,KO,-1.7562918703603048,Coca-Cola
2019-09-16,54.1,54.7,53.63,53.91,48.72,58991600,KO,-0.6450423884998169,Coca-Cola
2019-09-23,53.91,54.64,53.88,54.31,49.08,44797800,KO,0.7419773696902388,Coca-Cola
2019-09-30,54.15,54.78,52.82,54.54,49.29,61526700,KO,0.4234947523476196,Coca-Cola
2019-10-07,54.33,54.36,53.2,53.3,48.17,44326400,KO,-2.2735606894022764,Coca-Cola
2019-10-14,53.49,55.39,53.13,54.78,49.5,58638100,KO,2.776735459662305,Coca-Cola
2019-10-21,54.45,54.82,53.67,53.75,48.57,51702700,KO,-1.8802482657904407,Coca-Cola
2019-10-28,53.74,54.74,53.16,53.9,48.71,49358200,KO,0.27906976744185297,Coca-Cola
2019-11-04,53.96,54.0,51.96,52.21,47.18,68955300,KO,-3.13543599257885,Coca-Cola
2019-11-11,52.33,52.68,51.58,52.67,47.6,50755800,KO,0.8810572687224738,Coca-Cola
2019-11-18,52.68,53.44,52.67,53.03,47.92,55401200,KO,0.683501044237711,Coca-Cola
2019-11-25,53.28,54.1,52.77,53.4,48.26,41000800,KO,0.6977182726758402,Coca-Cola
2019-12-02,53.32,54.5,52.85,54.42,49.55,63207700,KO,1.9101123595505642,Coca-Cola
2019-12-09,54.3,54.55,53.66,54.42,49.55,56065700,KO,0.0,Coca-Cola
2019-12-16,54.69,55.2,53.89,54.97,50.05,71118900,KO,1.010657846379992,Coca-Cola
2019-12-23,55.0,55.45,54.64,55.35,50.39,25784100,KO,0.6912861560851358,Coca-Cola
2019-12-30,55.18,55.43,54.09,54.69,49.79,37636500,KO,-1.1924119241192521,Coca-Cola
2020-01-06,54.65,55.93,54.15,55.53,50.56,63786300,KO,1.5359297860669363,Coca-Cola
2020-01-13,55.53,57.15,55.42,56.94,51.84,72882000,KO,2.5391680172879516,Coca-Cola
2020-01-20,56.85,57.87,56.57,57.68,52.51,46291700,KO,1.299613628380758,Coca-Cola
2020-01-27,57.21,59.08,56.66,58.4,53.17,80674500,KO,1.2482662968099856,Coca-Cola
2020-02-03,58.75,59.45,58.52,59.19,53.89,57271200,KO,1.3527397260273855,Coca-Cola
2020-02-10,59.32,60.07,59.21,59.95,54.58,42733900,KO,1.2840006757898426,Coca-Cola
2020-02-17,59.81,60.13,59.11,60.13,54.74,34781000,KO,0.3002502085070802,Coca-Cola
2020-02-24,59.11,59.8,51.58,53.49,48.7,110813000,KO,-11.042740728421752,Coca-Cola
2020-03-02,53.93,59.0,53.7,55.26,50.31,113626300,KO,3.3090297251822776,Coca-Cola
2020-03-09,52.05,53.8,46.61,48.47,44.13,143619900,KO,-12.287368802026776,Coca-Cola
2020-03-16,42.24,47.88,37.51,38.3,35.18,189667700,KO,-20.982050753043126,Coca-Cola
2020-03-23,38.76,45.27,36.27,42.81,39.32,197706000,KO,11.775456919060057,Coca-Cola
2020-03-30,43.04,45.56,41.8,43.83,40.25,102585300,KO,2.3826208829712536,Coca-Cola
2020-04-06,45.39,49.73,44.69,49.0,45.0,82232000,KO,11.795573807894133,Coca-Cola
2020-04-13,48.35,49.25,46.5,48.06,44.14,91732500,KO,-1.9183673469387763,Coca-Cola
2020-04-20,47.79,48.0,44.26,45.43,41.72,94476400,KO,-5.472326258843118,Coca-Cola
2020-04-27,46.0,48.0,45.21,45.6,41.88,87293700,KO,0.37420206911733533,Coca-Cola
2020-05-04,45.32,46.22,44.5,46.11,42.35,78258700,KO,1.1184210526315796,Coca-Cola
2020-05-11,45.69,46.11,43.2,43.26,39.73,89734000,KO,-6.180871828236834,Coca-Cola
2020-05-18,44.82,46.17,44.13,45.03,41.36,92456200,KO,4.0915395284327305,Coca-Cola
2020-05-25,46.92,47.46,45.93,46.68,42.87,108026300,KO,3.664223850766146,Coca-Cola
2020-06-01,46.66,49.49,46.56,49.09,45.08,81883600,KO,5.162810625535563,Coca-Cola
2020-06-08,49.54,49.97,45.01,45.6,41.88,100220100,KO,-7.109390914646574,Coca-Cola
2020-06-15,44.57,47.79,44.47,46.02,42.65,86874000,KO,0.9210526315789558,Coca-Cola
2020-06-22,46.03,46.29,43.51,43.57,40.38,88968100,KO,-5.3237722729248205,Coca-Cola
2020-06-29,44.0,45.53,43.55,44.88,41.59,70712100,KO,3.006655955932991,Coca-Cola
2020-07-06,45.14,45.5,43.83,45.15,41.84,73755700,KO,0.6016042780748521,Coca-Cola
2020-07-13,45.53,47.19,44.67,46.82,43.39,84729300,KO,3.6987818383167337,Coca-Cola
2020-07-20,46.72,48.8,45.85,48.49,44.94,104277700,KO,3.566851772746693,Coca-Cola
2020-07-27,48.18,49.28,46.73,47.24,43.78,77103000,KO,-2.5778511033202722,Coca-Cola
2020-08-03,47.14,48.08,46.22,47.8,44.3,58768100,KO,1.1854360711261558,Coca-Cola
2020-08-10,48.06,48.73,47.66,48.45,44.9,57940500,KO,1.3598326359832713,Coca-Cola
2020-08-17,48.32,48.75,46.97,47.28,43.82,62345200,KO,-2.41486068111455,Coca-Cola
2020-08-24,47.43,49.85,47.18,49.83,46.18,54561600,KO,5.393401015228427,Coca-Cola
2020-08-31,49.8,52.14,48.83,51.04,47.3,100740700,KO,2.428256070640189,Coca-Cola
2020-09-07,50.93,51.2,49.36,51.06,47.32,66740800,KO,0.03918495297805524,Coca-Cola
2020-09-14,50.97,51.45,49.94,50.45,46.75,76207700,KO,-1.1946729338033646,Coca-Cola
2020-09-21,49.75,50.04,47.56,48.72,45.52,77062100,KO,-3.429137760158585,Coca-Cola
2020-09-28,49.31,49.71,48.55,49.36,46.11,70585600,KO,1.3136288998357948,Coca-Cola
2020-10-05,49.43,51.23,48.83,50.81,47.47,54393400,KO,2.937601296596437,Coca-Cola
2020-10-12,50.84,51.53,49.3,50.03,46.74,59865400,KO,-1.5351308797480812,Coca-Cola
2020-10-19,50.03,51.2,49.46,50.52,47.2,67099000,KO,0.979412352588449,Coca-Cola
2020-10-26,50.34,50.51,47.3,48.06,44.9,79648600,KO,-4.869358669833734,Coca-Cola
2020-11-02,48.75,50.21,48.24,49.45,46.2,65119300,KO,2.89221806075739,Coca-Cola
2020-11-09,52.5,54.3,52.07,53.45,49.94,108020900,KO,8.088978766430731,Coca-Cola
2020-11-16,54.5,54.62,51.95,52.67,49.21,77269900,KO,-1.4593077642656715,Coca-Cola
2020-11-23,52.95,53.59,52.2,52.7,49.24,45713600,KO,0.05695842035313703,Coca-Cola
2020-11-30,52.09,53.87,51.08,53.85,50.31,112526800,KO,2.182163187855779,Coca-Cola
2020-12-07,53.76,53.78,52.7,53.35,50.23,62940500,KO,-0.9285051067780881,Coca-Cola
2020-12-14,53.65,54.22,52.62,53.74,50.6,102322700,KO,0.7310215557638333,Coca-Cola
2020-12-21,52.68,53.55,51.98,53.44,50.32,34921900,KO,-0.5582433941198395,Coca-Cola
2020-12-28,53.85,54.93,53.73,54.84,51.64,33978800,KO,2.6197604790419327,Coca-Cola
2021-01-04,54.27,54.63,49.52,51.08,48.1,167559100,KO,-6.856309263311456,Coca-Cola
2021-01-11,50.62,50.86,48.53,48.7,45.85,115377600,KO,-4.659357870007819,Coca-Cola
2021-01-18,48.74,49.09,48.24,48.49,45.66,87333100,KO,-0.43121149897330513,Coca-Cola
2021-01-25,48.42,49.5,48.11,48.15,45.34,86938400,KO,-0.7011755001031239,Coca-Cola
2021-02-01,48.27,49.78,48.18,49.65,46.75,71116900,KO,3.1152647975077885,Coca-Cola
2021-02-08,49.96,50.85,49.49,50.69,47.73,90457200,KO,2.0946626384692912,Coca-Cola
2021-02-15,50.62,50.85,49.89,50.11,47.18,56603600,KO,-1.1442099033339925,Coca-Cola
2021-02-22,49.85,51.51,48.97,48.99,46.13,82884700,KO,-2.2350828178008375,Coca-Cola
2021-03-01,49.44,51.09,49.4,50.79,47.82,84414200,KO,3.674219228413955,Coca-Cola
2021-03-08,51.47,52.49,50.2,50.36,47.42,104515500,KO,-0.846623351053355,Coca-Cola
2021-03-15,50.5,51.62,50.17,50.81,48.24,130981800,KO,0.8935663224781676,Coca-Cola
2021-03-22,50.32,53.11,50.32,53.04,50.36,84064100,KO,4.388899822869496,Coca-Cola
2019-07-01,84.93,86.91,84.22,86.82,84.01,24228200,NKE,,Nike
2019-07-08,86.06,89.31,85.97,89.12,86.24,27440500,NKE,2.649159179912486,Nike
2019-07-15,89.06,89.87,86.48,86.55,83.75,25267500,NKE,-2.883752244165183,Nike
2019-07-22,86.56,87.84,85.83,87.54,84.71,27086700,NKE,1.1438474870017368,Nike
2019-07-29,87.65,87.91,80.79,81.14,78.52,30399900,NKE,-7.310943568654338,Nike
2019-08-05,79.66,83.43,78.19,81.98,79.33,35101900,NKE,1.035247719990151,Nike
2019-08-12,81.41,84.15,79.25,80.28,77.69,30288000,NKE,-2.0736765064649942,Nike
2019-08-19,82.0,83.72,79.45,80.44,77.84,33454600,NKE,0.19930244145489606,Nike
2019-08-26,81.44,85.99,80.74,84.5,81.77,22639500,NKE,5.047240179015411,Nike
2019-09-02,84.0,88.98,83.62,88.69,86.05,20465700,NKE,4.958579881656799,Nike
