brand,Date,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_neg_perc,sentiment_pos_perc,polarity
Apple,2020-05-11,0.028603739245010067,0.8723994881608987,0.0989948977543331,22.42,77.58,55.16
Apple,2020-05-18,0.030084232855877333,0.8704970219491418,0.09941859277542431,23.23,76.77,53.53999999999999
Apple,2020-05-25,0.02728266752196895,0.8760426787847108,0.09667218028102083,22.01,77.99,55.97999999999999
Apple,2020-06-01,0.033054299182598355,0.8726957761414359,0.09424735375417449,25.97,74.03,48.06
Apple,2020-06-08,0.026673747043019953,0.8763130840411255,0.09701199551728004,21.57,78.43,56.86000000000001
Apple,2020-06-15,0.030622889906519856,0.8790721053014897,0.09030921406136075,25.32,74.68,49.36000000000001
Apple,2020-06-22,0.026399996694857007,0.8791074735435569,0.09450245786279379,21.84,78.16,56.31999999999999
Apple,2020-06-29,0.028355472231714782,0.8765789404122095,0.09507577492248946,22.97,77.03,54.06
Apple,2020-07-06,0.026582226202069632,0.8806698887312451,0.09275371075683746,22.28,77.72,55.44
Apple,2020-07-13,0.03329048178553188,0.8744872847347575,0.09222431321693822,26.52,73.48,46.96000000000001
Apple,2020-07-20,0.02685319592866259,0.8762216173362526,0.0969241903897843,21.69,78.31,56.620000000000005
Apple,2020-07-27,0.026857902993701492,0.8751956885277999,0.09794773501564744,21.52,78.48,56.96000000000001
Apple,2020-08-03,0.03300692004267903,0.8767445105175652,0.09025144949058372,26.78,73.22,46.44
Apple,2020-08-10,0.03857613787484615,0.8718530703130124,0.08956743824631012,30.1,69.9,39.800000000000004
Apple,2020-08-17,0.03326678188161584,0.8726491591488422,0.09408414977910338,26.12,73.88,47.75999999999999
Apple,2020-08-24,0.03361230919506891,0.8741599475819379,0.0922234479247406,26.71,73.29,46.580000000000005
Apple,2020-08-31,0.02893932868706137,0.8733362818285089,0.09772341223172688,22.85,77.15,54.300000000000004
Apple,2020-09-07,0.027378706433213756,0.8795955348799819,0.09302544262068148,22.74,77.26,54.52000000000001
Apple,2020-09-14,0.027429804709362095,0.8779895813245702,0.0945783624456331,22.48,77.52,55.03999999999999
Apple,2020-09-21,0.029455103666731635,0.8715503343398462,0.09899614059051236,22.93,77.07,54.13999999999999
Apple,2020-09-28,0.028375867779741097,0.8735760121307147,0.09804844368119922,22.44,77.56,55.120000000000005
Apple,2020-10-05,0.02930683399319026,0.8742328777864284,0.09645971987424236,23.3,76.7,53.400000000000006
Apple,2020-10-12,0.028438455701179716,0.8705866353182072,0.10097475446108024,21.97,78.03,56.06
Apple,2020-10-19,0.025561332725740783,0.8713637666798034,0.10307436227184652,19.87,80.13,60.25999999999999
Apple,2020-10-26,0.029342775451294007,0.8725218734525141,0.09813273718823314,23.02,76.98,53.96000000000001
Coca-Cola,2019-07-01,0.025914037822666824,0.853463197169478,0.12061353113452224,17.69,82.31,64.62
Coca-Cola,2019-07-08,0.02932013847860943,0.8594397509572597,0.11124331440873318,20.86,79.14,58.28
Coca-Cola,2019-07-15,0.024918207871945288,0.8577887102598979,0.11729299230255001,17.52,82.48,64.96000000000001
Coca-Cola,2019-07-22,0.01949176972782894,0.8509116659097027,0.12959028743995618,13.07,86.93,73.86000000000001
Coca-Cola,2019-07-29,0.02698015801331465,0.8610185044551389,0.1120077541957198,19.41,80.59,61.18000000000001
Coca-Cola,2019-08-05,0.03166317082398051,0.8499480997130888,0.11840286055720586,21.1,78.9,57.800000000000004
Coca-Cola,2019-08-12,0.024430395066510045,0.8727328933402486,0.1028328486613992,19.2,80.8,61.599999999999994
