brand,Date,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_neg_perc,sentiment_pos_perc,polarity
Airbnb,2019-08-20,0.03193454545454545,0.8541709090909091,0.11387636363636364,21.9,78.1,56.199999999999996
Airbnb,2019-08-21,0.017817813765182187,0.8667004048582996,0.11549797570850202,13.37,86.63,73.25999999999999
Airbnb,2019-08-22,0.028714859437751004,0.8601285140562249,0.11115261044176707,20.53,79.47,58.94
Airbnb,2019-08-23,0.018275229357798167,0.8584908256880734,0.12323394495412843,12.91,87.09,74.18
Airbnb,2019-08-24,0.027978021978021975,0.8319835164835164,0.14003846153846153,16.65,83.35,66.69999999999999
Airbnb,2019-08-25,0.01920731707317073,0.8431890243902438,0.13760365853658538,12.25,87.75,75.5
Airbnb,2019-08-26,0.030283105022831047,0.8479817351598173,0.12175342465753425,19.92,80.08,60.16
Airbnb,2019-08-27,0.029,0.8530891472868217,0.1179186046511628,19.74,80.26,60.52000000000001
Airbnb,2019-08-28,0.02954090909090909,0.8490772727272727,0.12137272727272728,19.57,80.43,60.86000000000001
Airbnb,2019-08-29,0.022538793103448276,0.8591034482758622,0.1183405172413793,16.0,84.0,68.0
Airbnb,2019-08-30,0.0216,0.8545395348837209,0.12383720930232558,14.85,85.15,70.30000000000001
Airbnb,2019-08-31,0.035238341968911915,0.8442020725388601,0.12057512953367876,22.62,77.38,54.75999999999999
Airbnb,2019-09-01,0.027192982456140352,0.8399005847953216,0.13290058479532163,16.99,83.01,66.02000000000001
Airbnb,2019-09-02,0.03351470588235294,0.8350441176470588,0.13147549019607843,20.31,79.69,59.379999999999995
Airbnb,2019-09-03,0.020395939086294414,0.8508172588832487,0.12878680203045684,13.67,86.33,72.66
Airbnb,2019-09-04,0.028242574257425743,0.8664653465346536,0.10529207920792079,21.15,78.85,57.699999999999996
Airbnb,2019-09-05,0.0261139896373057,0.8340259067357514,0.13987564766839378,15.73,84.27,68.53999999999999
Airbnb,2019-09-06,0.03073109243697479,0.8462521008403361,0.12301260504201682,19.99,80.01,60.02000000000001
Airbnb,2019-09-07,0.02437696335078534,0.8417277486910996,0.13390575916230366,15.4,84.6,69.19999999999999
Airbnb,2019-09-08,0.031011695906432747,0.8480292397660819,0.12094152046783627,20.41,79.59,59.18000000000001
Airbnb,2019-09-09,0.019554054054054054,0.8478018018018018,0.13265315315315315,12.85,87.15,74.30000000000001
Airbnb,2019-09-10,0.0212,0.8465047619047619,0.1322952380952381,13.81,86.19,72.38
Airbnb,2019-09-11,0.019804545454545457,0.8434999999999999,0.13670000000000002,12.65,87.35,74.69999999999999
Airbnb,2019-09-12,0.02534090909090909,0.8314545454545454,0.14320454545454545,15.04,84.96,69.91999999999999
Airbnb,2019-09-13,0.02513364055299539,0.8407188940092166,0.13414285714285715,15.78,84.22,68.44
Airbnb,2019-09-14,0.020186170212765957,0.8466276595744681,0.1331808510638298,13.16,86.84,73.68
Airbnb,2019-09-15,0.03030120481927711,0.8276445783132531,0.14203614457831326,17.58,82.42,64.84
Airbnb,2019-09-16,0.015076502732240437,0.8546284153005465,0.13029508196721312,10.37,89.63,79.25999999999999
Airbnb,2019-09-17,0.021887096774193548,0.8558911290322581,0.12221774193548386,15.19,84.81,69.62
Airbnb,2019-09-18,0.025097826086956522,0.843518115942029,0.1313876811594203,16.04,83.96,67.91999999999999
Airbnb,2019-09-19,0.020941717791411043,0.8783251533742331,0.10073312883435583,17.21,82.79,65.58000000000001
Airbnb,2019-09-20,0.022692082111436952,0.8765102639296187,0.10079472140762465,18.38,81.62,63.24000000000001
Airbnb,2019-09-21,0.020203125,0.8786927083333333,0.10111979166666667,16.65,83.35,66.69999999999999
Airbnb,2019-09-22,0.02072872340425532,0.8547553191489361,0.12451063829787234,14.27,85.73,71.46000000000001
Airbnb,2019-09-23,0.027049180327868853,0.8521762295081967,0.12077049180327869,18.3,81.7,63.400000000000006
Airbnb,2019-09-24,0.02340174672489083,0.87082096069869,0.10576855895196506,18.12,81.88,63.75999999999999
Airbnb,2019-09-25,0.025367713004484305,0.8549865470852018,0.11964573991031391,17.49,82.51,65.02000000000001
Airbnb,2019-09-26,0.020581497797356827,0.8668281938325991,0.11259030837004405,15.45,84.55,69.1
Airbnb,2019-09-27,0.01662780269058296,0.8711210762331838,0.11225560538116593,12.9,87.1,74.19999999999999
Airbnb,2019-09-28,0.032293193717277485,0.8470890052356022,0.12061256544502617,21.12,78.88,57.75999999999999
Airbnb,2019-09-29,0.017782608695652177,0.8631195652173913,0.11909782608695653,12.99,87.01,74.02000000000001
Airbnb,2019-09-30,0.024445833333333333,0.8559375,0.1196125,16.97,83.03,66.06
Airbnb,2019-10-01,0.027232558139534884,0.84284496124031,0.12991860465116278,17.33,82.67,65.34
Airbnb,2019-10-02,0.024503676470588237,0.8568933823529411,0.11860294117647058,17.12,82.88,65.75999999999999
Airbnb,2019-10-03,0.02624324324324324,0.8583474903474904,0.1154054054054054,18.53,81.47,62.94
Airbnb,2019-10-04,0.024573378839590446,0.847457337883959,0.1279726962457338,16.11,83.89,67.78
Airbnb,2019-10-05,0.01648019801980198,0.8776584158415842,0.10586138613861386,13.47,86.53,73.06
Airbnb,2019-10-06,0.024749999999999998,0.8468829787234042,0.12837234042553192,16.16,83.84,67.68
Airbnb,2019-10-07,0.032514851485148516,0.8481287128712871,0.11938118811881188,21.41,78.59,57.18000000000001
Airbnb,2019-10-08,0.03245112781954887,0.8296917293233083,0.1378609022556391,19.05,80.95,61.900000000000006
Airbnb,2019-10-09,0.027839449541284405,0.8524816513761468,0.1196788990825688,18.87,81.13,62.25999999999999
Airbnb,2019-10-10,0.03035294117647059,0.8606627450980392,0.10899607843137255,21.78,78.22,56.44
Airbnb,2019-10-11,0.02689099526066351,0.8584218009478674,0.11466350710900473,19.0,81.0,62.0
Airbnb,2019-10-12,0.02212707182320442,0.8466022099447514,0.1312817679558011,14.42,85.58,71.16
Airbnb,2019-10-13,0.028584905660377358,0.8547232704402516,0.11671069182389936,19.67,80.33,60.66
Airbnb,2019-10-14,0.024957894736842106,0.8521105263157895,0.12292631578947369,16.88,83.12,66.24000000000001
Airbnb,2019-10-15,0.02220434782608696,0.8791260869565218,0.0987,18.37,81.63,63.25999999999999
Airbnb,2019-10-16,0.021205607476635514,0.8743691588785047,0.10441588785046728,16.88,83.12,66.24000000000001
Airbnb,2019-10-17,0.021223628691983125,0.8805654008438818,0.09819831223628692,17.77,82.23,64.46000000000001
Airbnb,2019-10-18,0.030861607142857145,0.8566517857142857,0.1125,21.53,78.47,56.94
Airbnb,2019-10-19,0.037573684210526315,0.857078947368421,0.10535263157894736,26.29,73.71,47.419999999999995
Airbnb,2019-10-20,0.03790043290043291,0.8402077922077922,0.1218917748917749,23.72,76.28,52.56
Airbnb,2019-10-21,0.026415254237288136,0.8508389830508475,0.1227415254237288,17.71,82.29,64.58000000000001
Airbnb,2019-10-22,0.025990697674418604,0.8673581395348837,0.10664186046511628,19.6,80.4,60.800000000000004
Airbnb,2019-10-23,0.01925378787878788,0.8513901515151515,0.1293598484848485,12.96,87.04,74.08000000000001
Airbnb,2019-10-24,0.0197005076142132,0.844238578680203,0.1360761421319797,12.65,87.35,74.69999999999999
Airbnb,2019-10-25,0.01691463414634146,0.8365772357723578,0.1464918699186992,10.35,89.65,79.30000000000001
Airbnb,2019-10-26,0.02378313253012048,0.8606686746987953,0.11554819277108434,17.07,82.93,65.86000000000001
Airbnb,2019-10-27,0.019820987654320988,0.8627962962962963,0.11738271604938273,14.45,85.55,71.1
Airbnb,2019-10-28,0.026904761904761907,0.8505809523809524,0.12252380952380952,18.01,81.99,63.97999999999999
Airbnb,2019-10-29,0.03494318181818182,0.8434545454545455,0.12157386363636363,22.33,77.67,55.34
Airbnb,2019-10-30,0.03415189873417721,0.8717721518987342,0.09409493670886077,26.63,73.37,46.74000000000001
Airbnb,2019-10-31,0.059556756756756764,0.8338000000000001,0.10662162162162163,35.84,64.16,28.319999999999993
Airbnb,2019-11-01,0.09206589147286821,0.7994069767441861,0.10853488372093023,45.9,54.1,8.200000000000003
Airbnb,2019-11-02,0.08913240418118466,0.8055261324041812,0.10534843205574913,45.83,54.17,8.340000000000003
Airbnb,2019-11-03,0.11441964285714286,0.7862440476190476,0.09934821428571429,53.53,46.47,-7.060000000000002
Airbnb,2019-11-04,0.06859765625,0.8392109375,0.0921875,42.66,57.34,14.680000000000007
Airbnb,2019-11-05,0.056613636363636366,0.8393090909090909,0.10407727272727273,35.23,64.77,29.54
Airbnb,2019-11-06,0.06415697674418605,0.8594098837209302,0.0764156976744186,45.64,54.36,8.719999999999999
Airbnb,2019-11-07,0.06416932907348243,0.8400543130990415,0.09575079872204473,40.13,59.87,19.739999999999995
Airbnb,2019-11-08,0.041835341365461846,0.8560441767068273,0.10213253012048193,29.06,70.94,41.879999999999995
Airbnb,2019-11-09,0.05307978723404256,0.810718085106383,0.1362127659574468,28.04,71.96,43.919999999999995
Airbnb,2019-11-10,0.041967741935483874,0.8320967741935484,0.12593548387096773,25.0,75.0,50.0
Airbnb,2019-11-11,0.038952569169960476,0.8531818181818182,0.1078695652173913,26.53,73.47,46.94
Airbnb,2019-11-12,0.04520418848167539,0.8264712041884816,0.12833507853403142,26.05,73.95,47.900000000000006
Airbnb,2019-11-13,0.022528301886792453,0.8537320754716982,0.12373584905660377,15.4,84.6,69.19999999999999
Airbnb,2019-11-14,0.020302197802197802,0.8591813186813188,0.12051098901098901,14.42,85.58,71.16
Airbnb,2019-11-15,0.037392857142857144,0.8352653061224489,0.12732142857142856,22.7,77.3,54.599999999999994
Airbnb,2019-11-16,0.03706306306306306,0.8423783783783784,0.12054054054054054,23.52,76.48,52.96000000000001
Airbnb,2019-11-17,0.033166666666666664,0.8308472222222222,0.13596527777777778,19.61,80.39,60.78
Airbnb,2019-11-18,0.020383211678832117,0.8638321167883212,0.11578467153284672,14.97,85.03,70.06
Airbnb,2019-11-19,0.03652573529411765,0.8497058823529412,0.11374632352941176,24.31,75.69,51.379999999999995
Airbnb,2019-11-20,0.03700884955752213,0.8434380530973451,0.11956637168141593,23.64,76.36,52.72
Airbnb,2019-11-21,0.04009677419354839,0.8379907834101382,0.12189861751152074,24.75,75.25,50.5
Airbnb,2019-11-22,0.02586127167630058,0.8638901734104046,0.11026011560693641,19.0,81.0,62.0
Airbnb,2019-11-23,0.0360125786163522,0.840748427672956,0.12322641509433963,22.62,77.38,54.75999999999999
Airbnb,2019-11-24,0.02195945945945946,0.8535945945945945,0.12444594594594593,15.0,85.0,70.0
Airbnb,2019-11-25,0.020016304347826086,0.8367934782608696,0.14316847826086956,12.27,87.73,75.46000000000001
Airbnb,2019-11-26,0.020772222222222223,0.8544611111111111,0.12476111111111111,14.27,85.73,71.46000000000001
Airbnb,2019-11-27,0.03923280423280423,0.8253015873015873,0.13546031746031748,22.46,77.54,55.080000000000005
Airbnb,2019-11-28,0.019655405405405404,0.8249662162162162,0.15535135135135136,11.23,88.77,77.53999999999999
Airbnb,2019-11-29,0.029097826086956522,0.8429184782608696,0.1279673913043478,18.53,81.47,62.94
Airbnb,2019-11-30,0.02483108108108108,0.8288513513513514,0.14631756756756759,14.51,85.49,70.97999999999999
Airbnb,2019-12-01,0.029424460431654677,0.8438992805755396,0.12667625899280577,18.85,81.15,62.300000000000004
Airbnb,2019-12-02,0.0181875,0.8349423076923077,0.1468605769230769,11.02,88.98,77.96000000000001
Airbnb,2019-12-03,0.02336649214659686,0.8424554973821989,0.13414659685863875,14.83,85.17,70.34
Airbnb,2019-12-04,0.03279738562091503,0.8555424836601307,0.11165359477124182,22.7,77.3,54.599999999999994
Airbnb,2019-12-05,0.025359999999999997,0.8404171428571429,0.13422285714285714,15.89,84.11,68.22
Airbnb,2019-12-06,0.028910714285714286,0.8328630952380952,0.1382142857142857,17.3,82.7,65.4
Airbnb,2019-12-07,0.025316239316239317,0.8346666666666667,0.14005982905982906,15.31,84.69,69.38
Airbnb,2019-12-08,0.013176991150442479,0.8430796460176991,0.1437433628318584,8.4,91.6,83.19999999999999
Airbnb,2019-12-09,0.01901290322580645,0.8617870967741935,0.1192,13.76,86.24,72.47999999999999
Airbnb,2019-12-10,0.015424836601307189,0.8803660130718954,0.1042091503267974,12.89,87.11,74.22
Airbnb,2019-12-11,0.025599999999999998,0.86536,0.10903333333333333,19.01,80.99,61.97999999999999
Airbnb,2019-12-12,0.023537414965986395,0.8496394557823129,0.12680952380952382,15.66,84.34,68.68
Airbnb,2019-12-13,0.018372262773722628,0.825043795620438,0.1565985401459854,10.5,89.5,79.0
Airbnb,2019-12-14,0.028122950819672133,0.8534590163934426,0.11841803278688526,19.19,80.81,61.620000000000005
Airbnb,2019-12-15,0.014990196078431372,0.8860490196078431,0.09897058823529413,13.15,86.85,73.69999999999999
Airbnb,2019-12-16,0.03221897810218978,0.8535985401459854,0.11416788321167884,22.01,77.99,55.97999999999999
Airbnb,2019-12-17,0.021881578947368422,0.868467105263158,0.1096513157894737,16.64,83.36,66.72
Airbnb,2019-12-18,0.019662337662337662,0.8768181818181818,0.10353246753246753,15.96,84.04,68.08000000000001
Airbnb,2019-12-19,0.02783425414364641,0.8504419889502762,0.12170165745856353,18.61,81.39,62.78
Airbnb,2019-12-20,0.02683333333333333,0.8389827586206897,0.13418390804597702,16.66,83.34,66.68
Airbnb,2019-12-21,0.024191489361702127,0.8550496453900709,0.12074468085106382,16.69,83.31,66.62
Airbnb,2019-12-22,0.024554216867469877,0.8598192771084336,0.11567469879518073,17.51,82.49,64.97999999999999
Airbnb,2019-12-23,0.018229007633587785,0.8608320610687024,0.12091603053435114,13.1,86.9,73.80000000000001
Airbnb,2019-12-24,0.022675675675675674,0.8467364864864866,0.1305945945945946,14.79,85.21,70.41999999999999
Airbnb,2019-12-25,0.013474226804123711,0.8200515463917526,0.1664639175257732,7.49,92.51,85.02000000000001
Airbnb,2019-12-26,0.03116176470588235,0.8296764705882352,0.13918382352941175,18.29,81.71,63.419999999999995
Airbnb,2019-12-27,0.01860759493670886,0.8816371308016878,0.09975527426160337,15.72,84.28,68.56
Airbnb,2019-12-28,0.023063583815028904,0.8837167630057804,0.09321387283236995,19.83,80.17,60.34
Airbnb,2019-12-29,0.01906395348837209,0.8802093023255814,0.10073255813953488,15.91,84.09,68.18
Airbnb,2019-12-30,0.03433720930232558,0.8578895348837209,0.10777325581395349,24.16,75.84,51.68000000000001
Airbnb,2019-12-31,0.021449101796407185,0.848874251497006,0.12965269461077844,14.2,85.8,71.6
Airbnb,2020-01-01,0.02387218045112782,0.8425037593984962,0.1336015037593985,15.16,84.84,69.68
Airbnb,2020-01-02,0.03752380952380952,0.8415918367346938,0.12089795918367346,23.69,76.31,52.620000000000005
Airbnb,2020-01-03,0.023522875816993465,0.8422941176470589,0.13420915032679737,14.91,85.09,70.18
Airbnb,2020-01-04,0.012649402390438247,0.9083067729083666,0.07904780876494025,13.79,86.21,72.41999999999999
Airbnb,2020-01-05,0.042183673469387756,0.8605986394557823,0.09724489795918367,30.25,69.75,39.5
Airbnb,2020-01-06,0.019572972972972974,0.8606378378378378,0.11977837837837838,14.05,85.95,71.9
Airbnb,2020-01-07,0.030450331125827814,0.8863443708609271,0.08319867549668875,26.79,73.21,46.419999999999995
Airbnb,2020-01-08,0.01969756097560976,0.8650585365853658,0.1152439024390244,14.6,85.4,70.80000000000001
Airbnb,2020-01-09,0.026333333333333334,0.8807310606060607,0.09293560606060607,22.08,77.92,55.84
Airbnb,2020-01-10,0.023569620253164558,0.8485864978902954,0.12783122362869198,15.57,84.43,68.86000000000001
Airbnb,2020-01-11,0.017324723247232474,0.8653948339483395,0.11728044280442805,12.87,87.13,74.25999999999999
Airbnb,2020-01-12,0.012400921658986175,0.8666958525345623,0.1208847926267281,9.3,90.7,81.4
Airbnb,2020-01-13,0.015594339622641508,0.8805000000000001,0.10390251572327043,13.05,86.95,73.9
Airbnb,2020-01-14,0.03325853658536585,0.854551219512195,0.11219024390243902,22.87,77.13,54.25999999999999
Airbnb,2020-01-15,0.02704262295081967,0.8664786885245902,0.10648196721311474,20.25,79.75,59.5
Airbnb,2020-01-16,0.015098976109215019,0.8764744027303755,0.10843686006825938,12.22,87.78,75.56
Airbnb,2020-01-17,0.01812068965517241,0.8549741379310345,0.12689655172413794,12.5,87.5,75.0
Airbnb,2020-01-18,0.013340080971659918,0.8743076923076923,0.11236437246963563,10.61,89.39,78.78
Airbnb,2020-01-19,0.017198830409356724,0.8775555555555556,0.1052514619883041,14.05,85.95,71.9
Airbnb,2020-01-20,0.025641434262948206,0.8722629482071713,0.10210358565737052,20.07,79.93,59.86000000000001
Airbnb,2020-01-21,0.02320762711864407,0.8735254237288135,0.10326694915254236,18.35,81.65,63.300000000000004
Airbnb,2020-01-22,0.02158064516129032,0.8546543778801844,0.12376958525345623,14.85,85.15,70.30000000000001
Airbnb,2020-01-23,0.014598006644518272,0.8721627906976744,0.11322591362126247,11.42,88.58,77.16
Airbnb,2020-01-24,0.032059829059829056,0.8430299145299146,0.1249017094017094,20.43,79.57,59.13999999999999
Airbnb,2020-01-25,0.009214814814814815,0.9014185185185185,0.08936666666666668,9.35,90.65,81.30000000000001
Airbnb,2020-01-26,0.018349999999999998,0.8627416666666666,0.11890833333333334,13.37,86.63,73.25999999999999
Airbnb,2020-01-27,0.01778217821782178,0.8585313531353135,0.12367656765676568,12.57,87.43,74.86000000000001
Airbnb,2020-01-28,0.018525114155251144,0.8599041095890411,0.12157077625570775,13.22,86.78,73.56
Airbnb,2020-01-29,0.016843373493975904,0.8725150602409639,0.11064457831325301,13.21,86.79,73.58000000000001
Airbnb,2020-01-30,0.0129607250755287,0.8803081570996979,0.1067250755287009,10.83,89.17,78.34
Airbnb,2020-01-31,0.02672826086956522,0.8555760869565217,0.11767391304347827,18.51,81.49,62.97999999999999
Airbnb,2020-02-01,0.026725075528700907,0.871190332326284,0.1020845921450151,20.75,79.25,58.5
Airbnb,2020-02-02,0.0384559585492228,0.8496269430051814,0.1119119170984456,25.57,74.43,48.86000000000001
Airbnb,2020-02-03,0.03028409090909091,0.8710625,0.09866193181818182,23.49,76.51,53.02000000000001
Airbnb,2020-02-04,0.027163265306122453,0.8590680272108844,0.11376190476190476,19.27,80.73,61.46000000000001
Airbnb,2020-02-05,0.039570921985815605,0.8608617021276596,0.09954609929078014,28.44,71.56,43.120000000000005
Airbnb,2020-02-06,0.03422282608695652,0.860820652173913,0.10495923913043478,24.59,75.41,50.81999999999999
Airbnb,2020-02-07,0.03557070707070707,0.8533282828282829,0.1110959595959596,24.25,75.75,51.5
Airbnb,2020-02-08,0.024646666666666667,0.8538466666666666,0.12152000000000002,16.86,83.14,66.28
Airbnb,2020-02-09,0.02988679245283019,0.8623459119496856,0.10775471698113206,21.71,78.29,56.580000000000005
Airbnb,2020-02-10,0.013431309904153354,0.8852811501597445,0.10128115015974441,11.71,88.29,76.58000000000001
Airbnb,2020-02-11,0.03216809116809117,0.8761509971509971,0.09168660968660969,25.97,74.03,48.06
Airbnb,2020-02-12,0.05546598639455782,0.8525408163265306,0.09201360544217686,37.61,62.39,24.78
Airbnb,2020-02-13,0.03197428571428572,0.8701485714285715,0.09789428571428571,24.62,75.38,50.75999999999999
Airbnb,2020-02-14,0.04731219512195122,0.8311512195121951,0.12152682926829268,28.02,71.98,43.96000000000001
Airbnb,2020-02-15,0.038751592356687896,0.8663694267515925,0.09484713375796178,29.01,70.99,41.97999999999999
Airbnb,2020-02-16,0.01782437275985663,0.8760179211469534,0.10615770609318996,14.38,85.62,71.24000000000001
Airbnb,2020-02-17,0.0408578431372549,0.8402450980392157,0.11888725490196078,25.58,74.42,48.84
Airbnb,2020-02-18,0.027599078341013824,0.856741935483871,0.11564516129032258,19.27,80.73,61.46000000000001
Airbnb,2020-02-19,0.0213698224852071,0.8695621301775147,0.10905917159763315,16.38,83.62,67.24000000000001
Airbnb,2020-02-20,0.03177952755905512,0.8599763779527559,0.10824803149606299,22.7,77.3,54.599999999999994
Airbnb,2020-02-21,0.015102119460500964,0.8778959537572254,0.1070019267822736,12.37,87.63,75.25999999999999
Airbnb,2020-02-22,0.013464953271028037,0.8859976635514019,0.10053971962616823,11.81,88.19,76.38
Airbnb,2020-02-23,0.013234866828087168,0.8892179176755448,0.09753995157384987,11.95,88.05,76.1
Airbnb,2020-02-24,0.030778846153846153,0.8620048076923077,0.10722596153846155,22.3,77.7,55.400000000000006
Airbnb,2020-02-25,0.026797169811320756,0.8558113207547169,0.11741509433962263,18.58,81.42,62.84
Airbnb,2020-02-26,0.023785714285714285,0.868545918367347,0.10765816326530611,18.1,81.9,63.800000000000004
Airbnb,2020-02-27,0.023838565022421526,0.8754663677130046,0.10068609865470851,19.14,80.86,61.72
Airbnb,2020-02-28,0.02811926605504587,0.8732201834862385,0.0986743119266055,22.18,77.82,55.63999999999999
Airbnb,2020-02-29,0.02419736842105263,0.8623157894736843,0.11348684210526316,17.57,82.43,64.86000000000001
Airbnb,2020-03-01,0.028309859154929576,0.8577957746478874,0.11390140845070422,19.91,80.09,60.18000000000001
Airbnb,2020-03-02,0.0304147465437788,0.8669308755760369,0.10266359447004608,22.85,77.15,54.300000000000004
Airbnb,2020-03-03,0.02323529411764706,0.8837892156862746,0.09296078431372548,20.0,80.0,60.0
Airbnb,2020-03-04,0.0423963133640553,0.858926267281106,0.09867741935483872,30.05,69.95,39.900000000000006
Airbnb,2020-03-05,0.042650224215246633,0.8627085201793723,0.09465470852017938,31.06,68.94,37.879999999999995
Airbnb,2020-03-06,0.03232806324110672,0.8425296442687746,0.1251383399209486,20.53,79.47,58.94
Airbnb,2020-03-07,0.027796407185628744,0.8515988023952097,0.12061077844311377,18.73,81.27,62.53999999999999
Airbnb,2020-03-08,0.02898876404494382,0.8452191011235956,0.1258258426966292,18.72,81.28,62.56
Airbnb,2020-03-09,0.02699519230769231,0.8496586538461539,0.12335096153846153,17.96,82.04,64.08000000000001
Airbnb,2020-03-10,0.033835051546391756,0.8646666666666667,0.10149828178694159,25.0,75.0,50.0
Airbnb,2020-03-11,0.04093442622950819,0.8547827868852459,0.10429098360655738,28.19,71.81,43.620000000000005
Airbnb,2020-03-12,0.053241007194244606,0.8442625899280576,0.10251079136690648,34.18,65.82,31.639999999999993
